emprestimo_id;cliente_id;valor_emprestado;valor_parcela;num_parcelas;taxa_juros;data_concessao;status
8787;9826;3020.99;64.28;48;2.13;2022-05-15;ATIVO
8788;876;1592.07;94.41;18;6.74;2024-07-04;ATIVO
8789;6865;10322.19;1757.7;6;2.17;2022-05-16;ATIVO
8790;1301;3221.73;139.58;24;3.98;2021-10-08;INADIMPLENTE
8791;1468;5315.57;455.99;12;2.94;2021-05-04;ATIVO
8792;9250;17628.24;2979.76;6;1.42;2022-03-26;ATIVO
8793;8825;10200.56;856.93;12;0.81;2021-05-15;QUITADO
8794;7323;6744.98;382.44;18;2.06;2022-01-14;ATIVO
8795;763;2362.51;51.13;48;3.88;2023-09-07;ATIVO
8796;4460;7061.95;1244.79;6;5.76;2023-01-31;ATIVO
8797;1097;45875.55;3862.72;12;1.04;2021-09-30;QUITADO
8798;4050;19349.8;3330.75;6;3.28;2024-09-14;QUITADO
8799;2051;898.05;51.92;18;4.07;2024-02-28;ATIVO
8800;280;12836.05;273.92;48;2.43;2023-08-27;ATIVO
8801;6973;6020.23;177.7;36;6.26;2023-07-11;QUITADO
8802;1866;7679.2;164.61;48;2.89;2024-04-26;ATIVO
8803;8700;6348.32;1115.82;6;5.46;2021-05-11;ATIVO
8804;8892;615.63;26.79;24;4.45;2024-11-16;ATIVO
8805;9033;6509.18;185.1;36;2.37;2023-02-18;ATIVO
8806;8024;5754.35;126.51;48;5.53;2023-04-06;QUITADO
8807;3036;11730.0;331.96;36;1.88;2021-02-23;ATIVO
8808;9045;9414.96;1622.35;6;3.39;2024-06-15;ATIVO
8809;3648;10482.95;1803.59;6;3.23;2024-09-09;QUITADO
8810;2540;7767.43;669.29;12;3.4;2021-09-20;ATIVO
8811;8137;995.37;43.01;24;3.7;2021-01-17;ATIVO
8812;7256;1567.92;34.88;48;6.79;2023-01-27;ATIVO
8813;444;14774.55;1272.58;12;3.36;2024-08-22;ATIVO
8814;2367;1537.29;45.58;36;6.73;2021-06-25;INADIMPLENTE
8815;8046;5413.69;930.43;6;3.12;2023-04-13;QUITADO
8816;5139;19049.89;819.86;24;3.29;2023-04-12;QUITADO
8817;4369;12807.64;274.78;48;2.98;2023-08-24;ATIVO
8818;1420;18832.82;792.7;24;1.02;2024-04-07;ATIVO
8819;3095;10267.02;1753.44;6;2.47;2024-05-21;QUITADO
8820;2968;41319.09;1164.97;36;1.5;2022-11-08;QUITADO
8821;8923;6438.55;1154.0;6;7.54;2023-01-28;INADIMPLENTE
8822;3758;7269.63;640.45;12;5.72;2022-05-07;ATIVO
8823;5768;18356.58;785.28;24;2.67;2021-08-29;ATIVO
8824;1257;8010.02;227.26;36;2.14;2023-04-01;ATIVO
8825;1916;3517.58;303.54;12;3.55;2022-03-07;ATIVO
8826;6248;4377.2;248.8;18;2.31;2022-11-26;QUITADO
8827;1357;11216.78;642.41;18;3.09;2024-12-27;QUITADO
8828;9122;12034.41;1025.43;12;2.25;2023-07-03;QUITADO
8829;6977;17651.91;370.87;48;0.85;2024-02-04;QUITADO
8830;9604;17421.98;495.99;36;2.49;2024-10-04;QUITADO
8831;9704;13276.57;561.76;24;1.55;2024-07-08;INADIMPLENTE
8832;9584;7167.29;309.96;24;3.79;2023-12-19;INADIMPLENTE
8833;1720;2801.07;488.6;6;4.66;2021-05-04;INADIMPLENTE
8834;8462;10259.6;580.29;18;1.81;2023-11-09;ATIVO
8835;3333;1774.89;104.73;18;6.21;2022-04-19;QUITADO
8836;8874;42159.12;1776.13;24;1.11;2023-03-10;QUITADO
8837;8774;1991.04;113.22;18;2.36;2024-01-09;ATIVO
8838;6154;15930.51;341.88;48;3.01;2023-07-29;QUITADO
8839;9588;4539.25;787.03;6;4.03;2023-04-14;INADIMPLENTE
8840;4625;12595.82;529.29;24;0.85;2023-06-22;ATIVO
8841;6910;6621.1;283.58;24;2.79;2023-08-08;QUITADO
8842;6569;3632.16;105.74;36;4.8;2022-08-21;ATIVO
8843;1888;1440.7;126.29;12;5.19;2024-11-17;INADIMPLENTE
8844;5079;5316.64;119.56;48;7.94;2021-07-29;QUITADO
8845;3004;6721.48;198.62;36;6.38;2021-08-03;QUITADO
8846;1011;10414.65;590.97;18;2.14;2021-09-05;ATIVO
8847;4855;6433.55;383.12;18;7.19;2024-07-09;ATIVO
8848;7748;5247.0;311.76;18;6.95;2024-09-17;QUITADO
8849;3467;9678.67;1651.5;6;2.38;2023-08-01;QUITADO
8850;6495;5893.87;260.83;24;6.21;2023-06-25;ATIVO
8851;4657;16816.06;360.07;48;2.78;2024-08-03;ATIVO
8852;3214;7765.33;1361.26;6;5.18;2021-02-10;INADIMPLENTE
8853;1400;1968.8;113.56;18;3.82;2021-08-02;QUITADO
8854;4848;1790.66;103.64;18;4.18;2024-04-18;ATIVO
8855;3957;5287.36;153.17;36;4.29;2024-07-06;QUITADO
8856;7258;8256.05;176.49;48;2.61;2021-09-18;QUITADO
8857;5799;3250.46;189.0;18;4.66;2024-08-15;INADIMPLENTE
8858;7481;4089.08;704.21;6;3.33;2023-10-18;QUITADO
8859;4909;13058.43;743.17;18;2.44;2023-06-02;QUITADO
8860;771;18538.93;788.99;24;2.14;2022-09-23;QUITADO
8861;9002;15426.69;332.09;48;3.33;2022-07-07;ATIVO
8862;5857;18851.19;528.62;36;0.95;2021-10-04;ATIVO
8863;6098;1449.75;124.51;12;3.06;2021-04-16;QUITADO
8864;1931;526.46;30.63;18;4.74;2024-03-15;QUITADO
8865;7509;3932.07;172.57;24;5.33;2022-11-29;ATIVO
8866;6046;2172.32;46.08;48;1.81;2021-08-07;ATIVO
8867;7391;10757.41;461.45;24;2.95;2021-04-07;ATIVO
8868;7573;3885.62;344.2;12;6.3;2023-06-19;QUITADO
8869;8254;1637.44;46.32;36;1.84;2022-05-04;QUITADO
8870;5926;19510.61;420.62;48;3.48;2024-03-19;QUITADO
8871;8833;5905.04;172.3;36;5.04;2022-02-04;QUITADO
8872;610;944.07;21.05;48;7.05;2021-01-03;INADIMPLENTE
8873;1826;7600.11;324.08;24;2.34;2024-03-09;QUITADO
8874;8471;5212.75;114.3;48;5.25;2022-11-19;INADIMPLENTE
8875;2071;10876.89;624.39;18;3.33;2024-10-03;ATIVO
8876;786;5131.0;291.33;18;2.2;2024-04-03;ATIVO
8877;2613;8248.55;174.3;48;1.43;2021-02-25;ATIVO
8878;6817;40764.28;860.81;48;1.36;2021-12-16;QUITADO
8879;499;30637.72;1287.04;24;0.82;2023-04-08;QUITADO
8880;1376;18386.41;776.21;24;1.32;2021-10-22;ATIVO
8881;2939;1898.76;110.34;18;4.6;2021-09-03;INADIMPLENTE
8882;5252;16775.63;958.91;18;2.89;2021-09-13;QUITADO
8883;1339;9982.75;854.36;12;2.7;2024-03-26;QUITADO
8884;1313;7409.15;315.88;24;2.32;2022-12-26;QUITADO
8885;3870;19037.08;404.42;48;1.97;2022-03-10;QUITADO
8886;8046;4384.6;745.67;6;2.04;2023-10-12;ATIVO
8887;2602;18139.57;1559.25;12;3.15;2021-06-11;ATIVO
8888;8648;839.38;37.44;24;7.06;2023-07-26;QUITADO
8889;2215;3724.75;158.05;24;1.84;2022-06-04;QUITADO
8890;5899;7619.85;449.91;18;6.28;2023-11-04;INADIMPLENTE
8891;1486;6004.04;265.3;24;6.05;2022-08-24;INADIMPLENTE
8892;4077;5957.16;1034.96;6;4.24;2021-06-18;ATIVO
8893;8504;8445.73;180.3;48;2.47;2024-08-06;ATIVO
8894;7198;17462.71;745.37;24;2.44;2022-03-14;ATIVO
8895;5086;39334.09;1108.24;36;1.43;2021-04-28;QUITADO
8896;4010;7868.3;661.46;12;0.88;2021-03-09;ATIVO
8897;6334;4270.36;121.95;36;2.81;2021-11-05;QUITADO
8898;7566;4472.23;267.71;18;7.75;2021-12-03;ATIVO
8899;2538;9843.69;556.72;18;1.8;2021-04-01;ATIVO
8900;2968;40804.59;6868.09;6;0.99;2023-03-26;ATIVO
8901;4583;12954.47;739.92;18;2.81;2022-07-25;QUITADO
8902;1110;32425.69;911.43;36;1.19;2022-05-28;QUITADO
8903;3209;2590.55;454.81;6;5.34;2024-12-31;ATIVO
8904;7169;2991.77;63.48;48;1.84;2023-01-21;QUITADO
8905;9392;6908.87;294.06;24;2.15;2024-04-14;QUITADO
8906;8960;13515.09;382.93;36;2.0;2023-08-19;QUITADO
8907;5315;3294.57;185.98;18;1.61;2024-10-04;QUITADO
8908;3241;15084.01;428.47;36;2.26;2021-03-13;QUITADO
8909;8869;35122.66;5913.49;6;1.02;2021-04-14;QUITADO
8910;1052;5080.38;220.51;24;4.17;2024-09-17;ATIVO
8911;211;34213.75;1926.04;18;1.33;2022-06-24;QUITADO
8912;846;12153.01;2067.83;6;2.09;2022-06-28;QUITADO
8913;7515;3986.89;693.65;6;4.39;2021-12-08;QUITADO
8914;405;23649.64;3990.09;6;1.23;2022-11-08;ATIVO
8915;1471;7106.35;601.2;12;1.52;2022-05-02;ATIVO
8916;7316;6631.41;397.04;18;7.77;2023-03-25;QUITADO
8917;5250;39722.97;1676.14;24;1.27;2021-01-20;ATIVO
8918;6858;6200.24;361.06;18;4.82;2021-06-26;ATIVO
8919;5032;12270.1;519.79;24;1.67;2022-10-18;ATIVO
8920;5685;5990.37;533.59;12;6.89;2022-01-17;ATIVO
8921;7396;10219.15;1751.73;6;2.85;2021-08-25;ATIVO
8922;595;10336.32;583.71;18;1.65;2021-08-22;ATIVO
8923;904;12452.84;1057.04;12;1.86;2024-10-27;ATIVO
8924;408;16133.8;458.96;36;2.41;2021-06-08;QUITADO
8925;2585;2683.77;235.55;12;5.32;2021-10-26;INADIMPLENTE
8926;2432;6860.65;595.1;12;4.09;2022-12-15;ATIVO
8927;7762;2429.35;70.59;36;4.61;2023-06-27;ATIVO
8928;5209;43748.19;1841.62;24;1.03;2021-06-27;ATIVO
8929;3073;8112.97;346.42;24;2.48;2021-11-28;ATIVO
8930;5890;2437.65;141.14;18;4.22;2023-12-03;INADIMPLENTE
8931;8633;28420.79;2402.27;12;1.43;2023-06-12;QUITADO
8932;3699;27484.3;771.85;36;1.1;2022-03-19;QUITADO
8933;69;5471.69;953.53;6;4.56;2023-11-19;INADIMPLENTE
8934;6915;16459.2;1397.66;12;1.9;2023-08-25;ATIVO
8935;3461;8454.94;180.58;48;2.52;2021-08-19;ATIVO
8936;9871;5258.89;460.5;12;5.08;2023-03-08;ATIVO
8937;5533;23261.56;489.9;48;1.09;2023-11-27;QUITADO
8938;596;18946.64;801.68;24;1.55;2024-04-20;QUITADO
8939;5772;7382.13;1257.91;6;2.24;2021-02-21;QUITADO
8940;6672;6586.75;284.66;24;3.72;2023-01-17;QUITADO
8941;7031;14077.1;591.3;24;0.81;2024-09-11;QUITADO
8942;1888;2606.85;465.58;6;7.16;2024-06-21;QUITADO
8943;1193;1677.42;142.32;12;1.81;2023-07-16;ATIVO
8944;1586;2486.48;55.48;48;7.11;2021-08-17;INADIMPLENTE
8945;1940;4042.04;175.95;24;4.47;2021-12-28;QUITADO
8946;3592;11806.06;336.14;36;2.5;2021-12-26;ATIVO
8947;8804;14019.53;300.13;48;2.76;2024-12-11;QUITADO
8948;20;2587.41;76.01;36;5.76;2022-11-03;ATIVO
8949;8857;27443.57;1154.69;24;0.98;2021-09-15;QUITADO
8950;4713;14849.76;1271.14;12;2.72;2023-03-21;QUITADO
8951;6956;7041.15;208.87;36;6.79;2022-03-15;ATIVO
8952;7691;6878.13;145.85;48;1.78;2023-08-24;QUITADO
8953;7354;18414.56;3125.87;6;1.85;2024-06-17;ATIVO
8954;7124;32527.32;5496.03;6;1.38;2024-07-15;QUITADO
8955;150;8912.51;1534.73;6;3.32;2024-09-23;ATIVO
8956;9091;4921.44;144.58;36;5.76;2021-03-05;ATIVO
8957;8303;30258.82;5104.66;6;1.22;2022-06-23;INADIMPLENTE
8958;2515;14353.51;602.91;24;0.81;2021-12-29;ATIVO
8959;2043;49787.48;2796.67;18;1.11;2022-11-06;QUITADO
8960;4733;4527.89;259.5;18;3.16;2024-05-18;QUITADO
8961;828;8404.46;714.52;12;2.02;2021-10-02;ATIVO
8962;4682;14506.62;621.85;24;2.88;2022-01-03;QUITADO
8963;3548;3806.38;215.42;18;1.87;2022-12-15;QUITADO
8964;9574;7081.63;1203.64;6;1.98;2023-03-15;ATIVO
8965;614;11990.91;1026.62;12;2.74;2024-03-06;ATIVO
8966;1332;9409.21;540.3;18;3.36;2021-07-17;ATIVO
8967;1066;13636.93;770.26;18;1.67;2024-12-09;QUITADO
8968;7295;6360.22;286.08;24;7.95;2021-01-09;ATIVO
8969;5100;12807.06;719.9;18;1.18;2024-04-29;QUITADO
8970;3907;17696.18;1519.95;12;3.07;2022-02-13;ATIVO
8971;6859;9095.81;194.54;48;2.66;2021-01-10;QUITADO
8972;2617;7627.79;342.52;24;7.77;2022-10-25;INADIMPLENTE
8973;769;13186.76;566.98;24;3.19;2023-03-21;ATIVO
8974;8675;18228.45;782.23;24;2.99;2021-05-15;ATIVO
8975;5279;2776.53;478.72;6;3.45;2022-03-11;ATIVO
8976;2083;1509.56;270.74;6;7.61;2023-07-18;ATIVO
8977;1966;14999.55;2545.17;6;1.81;2024-04-08;ATIVO
8978;6239;4530.03;201.38;24;6.69;2022-11-07;QUITADO
8979;6056;17347.0;747.01;24;3.35;2022-03-22;QUITADO
8980;2289;5712.95;167.34;36;5.45;2022-11-28;ATIVO
8981;257;6408.26;288.34;24;7.99;2023-07-28;QUITADO
8982;4539;7025.86;157.31;48;7.47;2023-01-09;ATIVO
8983;2099;32839.81;921.8;36;1.05;2021-06-04;QUITADO
8984;2385;12341.97;531.63;24;3.38;2024-04-13;ATIVO
8985;4113;2167.4;184.93;12;2.39;2021-10-10;QUITADO
8986;6196;17363.25;973.69;18;0.94;2024-03-17;QUITADO
8987;8022;6447.28;382.14;18;6.69;2024-11-06;QUITADO
8988;5423;2669.87;115.66;24;3.97;2024-09-27;ATIVO
8989;5345;17101.64;359.13;48;0.8;2022-05-31;QUITADO
8990;437;2725.68;490.08;6;7.88;2023-05-07;QUITADO
8991;6142;4753.11;201.63;24;1.81;2023-08-17;ATIVO
8992;4638;2536.83;148.84;18;5.61;2021-10-30;INADIMPLENTE
8993;4205;1240.74;107.85;12;4.31;2024-10-24;QUITADO
8994;1080;48517.82;8167.97;6;1.01;2024-04-24;QUITADO
8995;5726;1938.49;57.77;36;7.29;2021-07-09;ATIVO
8996;146;7054.06;156.53;48;6.51;2024-03-26;ATIVO
8997;2483;2244.31;96.91;24;3.63;2022-02-22;INADIMPLENTE
8998;7707;2949.97;511.18;6;3.97;2024-09-17;ATIVO
8999;8462;18634.16;527.19;36;1.85;2022-04-30;QUITADO
9000;9518;7211.63;206.25;36;2.96;2022-02-26;ATIVO
9001;4290;4054.66;706.59;6;4.56;2022-09-04;INADIMPLENTE
9002;8946;6020.35;350.89;18;4.91;2021-06-29;ATIVO
9003;6932;2883.7;129.57;24;7.84;2022-02-18;QUITADO
9004;7456;5817.25;523.21;12;7.93;2021-05-15;ATIVO
9005;1294;7722.78;228.77;36;6.64;2024-10-11;ATIVO
9006;9218;7746.95;348.1;24;7.84;2022-04-17;QUITADO
9007;704;1966.97;117.67;18;7.68;2022-06-19;ATIVO
9008;4410;2617.17;148.87;18;2.39;2022-06-18;QUITADO
9009;9329;2083.83;46.62;48;7.39;2024-07-21;INADIMPLENTE
9010;4448;7245.92;425.82;18;5.78;2022-09-12;ATIVO
9011;2897;16215.43;458.18;36;1.72;2024-03-16;QUITADO
9012;4349;36020.2;3045.81;12;1.47;2021-03-08;QUITADO
9013;2446;4545.53;132.94;36;5.29;2024-08-13;INADIMPLENTE
9014;8361;5943.74;350.55;18;6.16;2024-02-03;ATIVO
9015;9187;4300.76;122.91;36;2.88;2022-09-14;QUITADO
9016;8493;1388.72;40.53;36;5.06;2023-05-06;QUITADO
9017;8912;5650.18;998.95;6;6.08;2024-03-01;INADIMPLENTE
9018;5413;4356.7;773.24;6;6.49;2023-05-25;QUITADO
9019;7046;8013.8;458.52;18;2.99;2024-05-07;QUITADO
9020;5196;1300.84;76.76;18;6.22;2022-10-22;INADIMPLENTE
9021;5878;3636.72;634.12;6;4.62;2022-02-15;ATIVO
9022;4450;4379.71;190.66;24;4.48;2021-08-16;ATIVO
9023;6971;8871.21;190.49;48;3.07;2022-08-19;QUITADO
9024;3248;1113.01;199.08;6;7.32;2023-05-30;QUITADO
9025;2099;19342.28;1634.1;12;1.38;2022-04-09;QUITADO
9026;1041;1376.93;29.38;48;2.41;2024-11-22;QUITADO
9027;434;8268.51;1421.63;6;3.16;2021-09-18;QUITADO
9028;7714;5933.57;1013.65;6;2.5;2023-05-06;ATIVO
9029;7737;46148.71;2595.1;18;1.22;2022-05-06;QUITADO
9030;5634;4307.51;185.06;24;3.11;2023-12-19;QUITADO
9031;8534;12301.44;2114.41;6;3.13;2024-09-19;QUITADO
9032;9598;5163.45;229.32;24;6.59;2021-10-15;ATIVO
9033;6792;3696.38;332.49;12;7.94;2021-04-18;ATIVO
9034;4643;11537.61;981.18;12;2.05;2024-06-09;QUITADO
9035;7821;12701.36;2156.9;6;1.89;2024-08-13;INADIMPLENTE
9036;2934;3828.42;83.91;48;5.2;2023-07-16;QUITADO
9037;7307;14100.88;400.03;36;2.13;2023-02-28;ATIVO
9038;2714;10336.59;590.79;18;2.88;2021-01-30;ATIVO
9039;3148;7126.33;212.8;36;7.5;2021-10-22;QUITADO
9040;9008;3083.9;546.72;6;6.37;2023-07-17;INADIMPLENTE
9041;3128;2946.53;529.84;6;7.89;2022-06-18;INADIMPLENTE
9042;9555;9626.31;1621.55;6;1.07;2022-08-28;ATIVO
9043;6350;4561.27;101.37;48;6.68;2022-07-11;INADIMPLENTE
9044;7293;5022.54;217.06;24;3.72;2021-09-15;INADIMPLENTE
9045;2386;10058.57;576.64;18;3.19;2022-12-09;QUITADO
9046;8345;16551.97;353.04;48;2.38;2021-04-28;ATIVO
9047;9538;1167.59;103.25;12;6.12;2022-12-30;INADIMPLENTE
9048;9611;15295.78;439.2;36;3.37;2022-12-24;ATIVO
9049;2446;3565.14;78.19;48;5.27;2021-04-26;INADIMPLENTE
9050;8604;19854.01;1113.48;18;0.95;2021-11-25;ATIVO
9051;8127;10934.16;934.05;12;2.51;2021-08-26;INADIMPLENTE
9052;3988;3822.81;109.78;36;3.38;2023-05-26;ATIVO
9053;5672;2121.4;124.56;18;5.69;2022-02-20;QUITADO
9054;5437;11179.85;240.76;48;3.37;2024-10-06;QUITADO
9055;1396;12000.04;340.77;36;2.23;2023-08-07;QUITADO
9056;212;3996.03;357.88;12;7.47;2023-11-16;QUITADO
9057;2999;46902.76;987.4;48;1.05;2024-09-08;QUITADO
9058;1501;1563.19;34.55;48;6.09;2024-08-18;INADIMPLENTE
9059;2403;2523.25;112.12;24;6.64;2024-11-18;ATIVO
9060;7939;3657.0;320.99;12;5.33;2023-10-27;ATIVO
9061;9013;2459.71;420.16;6;2.49;2023-06-15;QUITADO
9062;9078;2091.36;45.82;48;5.17;2022-12-03;ATIVO
9063;2607;2996.29;265.15;12;6.19;2024-05-25;ATIVO
9064;4912;3269.77;570.63;6;4.71;2023-05-21;INADIMPLENTE
9065;2969;28461.78;1601.29;18;1.27;2023-10-27;ATIVO
9066;426;1463.5;87.0;18;7.0;2024-01-08;QUITADO
9067;9618;15854.11;2703.92;6;2.33;2024-05-27;ATIVO
9068;4009;3962.88;350.32;12;6.08;2023-12-03;ATIVO
9069;5926;14195.13;805.73;18;2.17;2021-09-06;QUITADO
9070;2556;2032.82;59.58;36;5.51;2022-09-05;ATIVO
9071;6715;1138.63;34.04;36;7.61;2024-12-14;ATIVO
9072;3225;1691.66;293.31;6;4.03;2022-12-31;INADIMPLENTE
9073;5577;5916.58;1031.85;6;4.64;2024-04-02;ATIVO
9074;1950;17010.05;1450.11;12;2.3;2022-09-30;ATIVO
9075;8634;29761.06;1677.2;18;1.44;2023-10-10;QUITADO
9076;1858;6875.52;389.69;18;2.02;2021-11-22;QUITADO
9077;3623;14143.72;303.47;48;2.99;2024-11-15;ATIVO
9078;992;7463.96;1313.53;6;5.59;2022-02-16;INADIMPLENTE
9079;6266;18497.17;787.98;24;2.24;2023-02-18;INADIMPLENTE
9080;2797;6499.1;583.29;12;7.7;2021-04-13;INADIMPLENTE
9081;9648;6420.15;144.24;48;7.84;2023-06-24;QUITADO
9082;2236;12545.54;715.37;18;2.64;2021-06-07;QUITADO
9083;6944;1008.79;172.89;6;2.83;2023-03-21;QUITADO
9084;8707;3152.27;560.42;6;6.67;2024-06-26;ATIVO
9085;4877;673.36;60.23;12;7.33;2022-04-13;QUITADO
9086;6142;16290.17;2770.96;6;2.06;2023-01-13;ATIVO
9087;1420;17237.57;363.82;48;1.31;2021-05-09;ATIVO
9088;4709;28101.83;789.58;36;1.15;2021-11-07;ATIVO
9089;4321;31439.12;1762.34;18;0.9;2021-06-30;QUITADO
9090;9215;5001.56;858.68;6;3.01;2021-01-09;INADIMPLENTE
9091;1330;14076.86;2389.78;6;1.86;2021-05-12;QUITADO
9092;6110;2779.69;119.38;24;3.07;2022-06-10;QUITADO
9093;381;6717.26;301.05;24;7.56;2021-12-28;ATIVO
9094;6829;7466.63;419.91;18;1.23;2023-01-29;QUITADO
9095;8284;2304.78;67.19;36;4.95;2022-01-20;INADIMPLENTE
9096;3713;709.36;21.01;36;6.62;2023-10-10;ATIVO
9097;3917;14342.69;814.27;18;2.19;2022-10-04;QUITADO
9098;9607;4581.39;267.76;18;5.2;2021-10-07;ATIVO
9099;5006;5405.92;464.68;12;3.15;2022-05-19;ATIVO
9100;7731;6881.58;204.54;36;7.0;2024-01-20;ATIVO
9101;5349;44794.19;1892.93;24;1.42;2022-12-03;QUITADO
9102;9004;7391.87;639.4;12;3.8;2024-12-31;ATIVO
9103;3962;1998.73;349.14;6;4.81;2024-02-20;ATIVO
9104;3286;2694.72;457.11;6;1.78;2021-08-29;QUITADO
9105;9391;867.76;19.05;48;5.4;2022-06-06;INADIMPLENTE
9106;6236;38269.88;1076.45;36;1.26;2021-03-26;ATIVO
9107;8641;13137.64;371.87;36;1.9;2022-05-13;ATIVO
9108;5694;6522.5;1122.41;6;3.25;2023-09-21;ATIVO
9109;8826;6044.65;134.2;48;6.57;2022-02-03;QUITADO
9110;4075;14647.57;310.99;48;1.91;2022-04-24;QUITADO
9111;6944;14464.79;2492.04;6;3.37;2024-12-11;ATIVO
9112;2820;7370.18;1317.42;6;7.25;2024-01-26;ATIVO
9113;9787;3885.34;666.59;6;2.94;2024-07-05;ATIVO
9114;9046;4032.45;173.4;24;3.2;2024-10-05;QUITADO
9115;4673;9242.83;782.02;12;1.53;2024-03-11;QUITADO
9116;7100;5175.09;146.38;36;1.83;2023-02-10;ATIVO
9117;4755;5260.75;154.29;36;5.58;2021-08-21;QUITADO
9118;479;13566.92;2325.6;6;2.85;2024-01-20;ATIVO
9119;9569;7467.78;666.56;12;7.11;2022-04-28;ATIVO
9120;971;11585.07;498.83;24;3.34;2024-03-28;QUITADO
9121;9308;7323.76;162.59;48;6.56;2021-10-15;QUITADO
9122;6992;13732.43;786.56;18;3.1;2023-07-11;QUITADO
9123;4010;19240.88;1082.09;18;1.23;2023-05-17;ATIVO
9124;4247;13527.76;2302.42;6;2.12;2024-05-25;INADIMPLENTE
9125;7241;1919.41;113.51;18;6.45;2023-07-14;ATIVO
9126;7021;4425.28;393.19;12;6.62;2024-04-27;QUITADO
9127;1889;5760.55;518.02;12;7.91;2022-09-20;ATIVO
9128;1708;5476.72;488.93;12;7.13;2023-10-26;ATIVO
9129;1872;19389.01;1662.61;12;2.9;2021-04-28;QUITADO
9130;7652;10022.8;567.68;18;1.95;2024-06-29;ATIVO
9131;73;7094.76;200.33;36;1.65;2021-04-01;QUITADO
9132;8632;1447.82;123.91;12;2.7;2024-06-28;ATIVO
9133;6200;6253.29;555.19;12;6.54;2023-12-04;QUITADO
9134;9346;5117.85;152.87;36;7.53;2022-11-28;QUITADO
9135;158;47784.58;8040.55;6;0.96;2021-02-20;QUITADO
9136;9822;5884.43;515.97;12;5.22;2022-03-27;QUITADO
9137;6326;28386.47;1194.01;24;0.95;2023-02-26;ATIVO
9138;8322;7079.25;610.23;12;3.44;2022-08-29;ATIVO
9139;8219;1996.87;170.7;12;2.58;2024-11-18;ATIVO
9140;9738;3419.03;99.58;36;4.85;2024-06-15;QUITADO
9141;4701;4254.13;121.3;36;2.65;2023-01-12;ATIVO
9142;4694;5934.15;131.01;48;5.97;2022-01-09;INADIMPLENTE
9143;7372;1030.69;174.44;6;1.55;2024-07-23;ATIVO
9144;4530;7276.02;161.66;48;6.65;2023-01-16;INADIMPLENTE
9145;3412;2770.53;164.0;18;6.55;2024-02-02;QUITADO
9146;4306;4184.65;374.25;12;7.32;2021-01-09;ATIVO
9147;9380;927.07;163.03;6;5.51;2024-11-16;QUITADO
9148;5029;7779.36;1373.96;6;5.97;2022-01-22;ATIVO
9149;3585;12652.76;266.95;48;1.27;2024-08-27;ATIVO
9150;2799;7235.9;205.82;36;2.4;2021-04-22;QUITADO
9151;8030;6330.29;137.29;48;4.1;2024-07-08;QUITADO
9152;1736;19928.69;1705.4;12;2.69;2024-03-21;ATIVO
9153;5584;7708.72;667.0;12;3.83;2021-12-27;QUITADO
9154;2220;2557.3;55.16;48;3.53;2021-04-17;QUITADO
9155;3922;10248.92;290.27;36;1.96;2021-05-19;ATIVO
9156;6923;11758.14;329.36;36;0.84;2023-07-19;QUITADO
9157;1888;3061.75;133.03;24;4.28;2022-11-01;ATIVO
9158;9986;44808.0;7580.02;6;1.5;2021-11-15;ATIVO
9159;830;3974.81;87.31;48;5.44;2021-04-25;ATIVO
9160;6157;5054.37;111.32;48;5.72;2022-03-10;QUITADO
9161;7542;1438.83;122.2;12;1.92;2021-11-21;ATIVO
9162;9016;9872.24;420.39;24;2.2;2023-06-14;QUITADO
9163;5231;5172.45;462.33;12;7.26;2021-08-30;INADIMPLENTE
9164;7055;27009.58;1141.49;24;1.43;2021-11-25;QUITADO
9165;8432;4950.16;279.68;18;1.7;2023-01-17;ATIVO
9166;1412;14623.66;416.98;36;2.65;2021-12-29;QUITADO
9167;1604;7602.22;336.97;24;6.38;2022-12-19;QUITADO
9168;5635;7876.93;663.5;12;1.08;2024-05-09;ATIVO
9169;7721;7197.2;206.66;36;3.37;2021-03-09;ATIVO
9170;9605;6004.74;354.05;18;6.13;2022-09-01;ATIVO
9171;289;6672.48;376.81;18;1.65;2022-03-03;QUITADO
9172;7686;3706.95;330.29;12;6.92;2023-07-15;ATIVO
9173;7469;18235.06;1565.48;12;3.02;2022-12-16;QUITADO
9174;830;7513.93;225.06;36;7.83;2022-12-26;QUITADO
9175;8399;7323.1;323.28;24;5.95;2023-06-14;INADIMPLENTE
9176;103;3185.77;69.94;48;5.38;2022-10-25;ATIVO
9177;5350;10235.91;1754.61;6;2.85;2022-10-21;ATIVO
9178;819;3551.25;205.24;18;4.03;2021-04-18;INADIMPLENTE
9179;9828;12382.46;351.83;36;2.29;2023-04-27;ATIVO
9180;5903;17421.81;3000.91;6;3.35;2021-07-23;QUITADO
9181;2123;13182.09;748.82;18;2.25;2024-06-16;QUITADO
9182;2579;19956.99;1128.35;18;1.77;2023-04-26;ATIVO
9183;6420;1052.78;89.93;12;2.51;2023-05-20;ATIVO
9184;5764;19191.12;815.78;24;2.02;2024-06-18;ATIVO
9185;8280;17113.48;485.88;36;2.21;2021-04-07;ATIVO
9186;6461;2745.53;122.44;24;7.03;2023-04-15;ATIVO
9187;9817;14159.83;304.38;48;3.18;2023-03-10;QUITADO
9188;2444;5780.92;503.37;12;4.49;2023-10-31;QUITADO
9189;5740;5870.19;1028.95;6;5.17;2023-05-06;INADIMPLENTE
