evento_id;cliente_id;emprestimo_id;tipo_evento;data_evento;valor_em_risco
2723;8437;9425;CALOTE;2021-07-25;1298.71
2724;5302;9433;ATRASO_30;2024-05-26;6298.75
2725;5302;9433;ATRASO_60;2024-06-25;5039.0
2726;5302;9433;ATRASO_90;2024-07-25;3779.25
2727;7677;9448;ATRASO_30;2022-06-14;4449.86
2728;7677;9448;ATRASO_60;2022-07-14;3559.89
2729;7677;9448;ATRASO_90;2022-08-13;2669.92
2730;7677;9448;CALOTE;2022-09-12;1779.94
2731;56;9455;ATRASO_30;2024-05-19;4747.19
2732;56;9455;ATRASO_90;2024-07-18;2848.31
2733;3555;9458;ATRASO_30;2022-10-17;1324.13
2734;3555;9458;ATRASO_60;2022-11-16;1059.3
2735;3555;9458;CALOTE;2023-01-15;529.65
2736;4038;9460;ATRASO_30;2021-12-07;4689.82
2737;4038;9460;ATRASO_60;2022-01-06;3751.86
2738;4038;9460;CALOTE;2022-03-07;1875.93
2739;9892;9473;ATRASO_30;2023-06-07;5784.8
2740;9892;9473;ATRASO_90;2023-08-06;3470.88
2741;4493;9485;ATRASO_30;2022-01-23;7002.23
2742;4493;9485;ATRASO_60;2022-02-22;5601.78
2743;4493;9485;CALOTE;2022-04-23;2800.89
2744;8904;9495;ATRASO_60;2023-12-25;4670.93
2745;8904;9495;ATRASO_90;2024-01-24;3503.2
2746;2471;9498;ATRASO_30;2023-03-15;15760.16
2747;2471;9498;ATRASO_90;2023-05-14;9456.1
2748;7769;9500;ATRASO_60;2024-06-30;8611.24
2749;7769;9500;ATRASO_90;2024-07-30;6458.43
2750;2604;9502;ATRASO_90;2021-07-30;19956.31
2751;2604;9502;CALOTE;2021-08-29;13304.2
2752;905;9514;ATRASO_30;2022-05-22;505.43
2753;905;9514;ATRASO_60;2022-06-21;404.34
2754;905;9514;ATRASO_90;2022-07-21;303.26
2755;905;9514;CALOTE;2022-08-20;202.17
2756;1578;9528;ATRASO_30;2024-04-29;965.9
2757;7871;9540;ATRASO_30;2022-04-28;2688.79
2758;7871;9540;ATRASO_60;2022-05-28;2151.03
2759;7871;9540;ATRASO_90;2022-06-27;1613.27
2760;581;9542;ATRASO_60;2024-01-02;2087.73
2761;581;9542;ATRASO_90;2024-02-01;1565.8
2762;4293;9556;ATRASO_30;2023-08-01;6208.01
2763;4293;9556;ATRASO_60;2023-08-31;4966.41
2764;4293;9556;CALOTE;2023-10-30;2483.2
2765;1582;9566;ATRASO_30;2024-10-30;2046.09
2766;1582;9566;ATRASO_60;2024-11-29;1636.87
2767;1582;9566;ATRASO_90;2024-12-29;1227.65
2768;1582;9566;CALOTE;2025-01-28;818.44
2769;3797;9578;ATRASO_30;2022-08-24;7347.42
2770;3797;9578;ATRASO_60;2022-09-23;5877.94
2771;3797;9578;ATRASO_90;2022-10-23;4408.45
2772;3797;9578;CALOTE;2022-11-22;2938.97
2773;1876;9580;ATRASO_30;2022-04-12;5911.88
2774;1876;9580;ATRASO_90;2022-06-11;3547.13
2775;1876;9580;CALOTE;2022-07-11;2364.75
2776;7516;9593;ATRASO_60;2021-08-10;5567.3
2777;7516;9593;CALOTE;2021-10-09;2783.65
2778;6455;9605;ATRASO_30;2022-09-18;2492.15
2779;6455;9605;ATRASO_60;2022-10-18;1993.72
2780;6455;9605;ATRASO_90;2022-11-17;1495.29
2781;7543;9629;ATRASO_30;2024-12-06;1004.41
2782;7543;9629;ATRASO_60;2025-01-05;803.53
2783;7543;9629;ATRASO_90;2025-02-04;602.65
2784;7543;9629;CALOTE;2025-03-06;401.76
2785;6055;9642;ATRASO_60;2022-06-05;11229.09
2786;6055;9642;CALOTE;2022-08-04;5614.54
2787;9269;9645;ATRASO_30;2023-09-01;2046.7
2788;9269;9645;ATRASO_60;2023-10-01;1637.36
2789;9269;9645;ATRASO_90;2023-10-31;1228.02
2790;9269;9645;CALOTE;2023-11-30;818.68
2791;9028;9646;ATRASO_30;2022-06-05;11817.79
2792;9028;9646;ATRASO_90;2022-08-04;7090.67
2793;1346;9647;ATRASO_30;2023-10-29;5848.95
2794;4718;9649;ATRASO_60;2023-07-16;12893.37
2795;4718;9649;ATRASO_90;2023-08-15;9670.03
2796;6344;9653;ATRASO_60;2023-01-06;1417.04
2797;6344;9653;CALOTE;2023-03-07;708.52
2798;3830;9660;ATRASO_60;2022-08-02;5592.62
2799;3830;9660;ATRASO_90;2022-09-01;4194.46
2800;8533;9703;ATRASO_60;2024-03-16;2754.9
2801;8533;9703;ATRASO_90;2024-04-15;2066.17
2802;8533;9703;CALOTE;2024-05-15;1377.45
2803;6052;9708;ATRASO_30;2021-04-21;2836.16
2804;6052;9708;ATRASO_60;2021-05-21;2268.93
2805;7215;9712;ATRASO_60;2024-05-11;1892.25
2806;7215;9712;ATRASO_90;2024-06-10;1419.19
2807;4558;9737;ATRASO_30;2023-11-10;1666.2
2808;4558;9737;ATRASO_60;2023-12-10;1332.96
2809;4558;9737;ATRASO_90;2024-01-09;999.72
2810;4558;9737;CALOTE;2024-02-08;666.48
2811;6121;9751;ATRASO_60;2022-04-05;3851.34
2812;6121;9751;ATRASO_90;2022-05-05;2888.5
2813;6121;9751;CALOTE;2022-06-04;1925.67
2814;1338;9768;ATRASO_30;2023-03-04;2052.62
2815;1338;9768;ATRASO_60;2023-04-03;1642.1
2816;1338;9768;ATRASO_90;2023-05-03;1231.57
2817;1338;9768;CALOTE;2023-06-02;821.05
2818;9757;9772;ATRASO_30;2023-06-07;1574.84
2819;9757;9772;ATRASO_90;2023-08-06;944.9
2820;9757;9772;CALOTE;2023-09-05;629.94
2821;6158;9776;ATRASO_30;2024-12-18;2794.32
2822;6158;9776;ATRASO_60;2025-01-17;2235.46
2823;6158;9776;ATRASO_90;2025-02-16;1676.59
2824;6158;9776;CALOTE;2025-03-18;1117.73
2825;7798;9778;ATRASO_30;2024-09-16;18213.33
2826;7798;9778;ATRASO_60;2024-10-16;14570.66
2827;7798;9778;ATRASO_90;2024-11-15;10928.0
2828;7798;9778;CALOTE;2024-12-15;7285.33
2829;5176;9779;ATRASO_30;2024-04-12;5415.87
2830;5176;9779;ATRASO_60;2024-05-12;4332.7
2831;5176;9779;ATRASO_90;2024-06-11;3249.52
2832;5176;9779;CALOTE;2024-07-11;2166.35
2833;5032;9780;ATRASO_60;2022-02-28;15349.69
2834;5032;9780;CALOTE;2022-04-29;7674.84
2835;1354;9799;ATRASO_30;2024-08-16;10319.28
2836;8733;9815;ATRASO_60;2024-04-13;4472.51
2837;8733;9815;CALOTE;2024-06-12;2236.26
2838;385;9822;ATRASO_30;2023-04-23;4068.5
2839;385;9822;ATRASO_60;2023-05-23;3254.8
2840;385;9822;ATRASO_90;2023-06-22;2441.1
2841;1965;9831;ATRASO_60;2024-08-15;788.78
2842;1965;9831;ATRASO_90;2024-09-14;591.58
2843;1965;9831;CALOTE;2024-10-14;394.39
2844;8172;9841;ATRASO_60;2021-03-24;462.86
2845;8172;9841;ATRASO_90;2021-04-23;347.15
2846;2230;9845;ATRASO_30;2021-04-20;6922.89
2847;2230;9845;ATRASO_60;2021-05-20;5538.31
2848;2230;9845;ATRASO_90;2021-06-19;4153.73
2849;2230;9845;CALOTE;2021-07-19;2769.16
2850;3175;9852;ATRASO_30;2023-01-10;3109.86
2851;5893;9864;ATRASO_60;2022-05-03;790.99
2852;5893;9864;ATRASO_90;2022-06-02;593.24
2853;5893;9864;CALOTE;2022-07-02;395.5
2854;7102;9872;ATRASO_30;2021-11-03;7165.98
2855;7102;9872;ATRASO_60;2021-12-03;5732.78
2856;7102;9872;CALOTE;2022-02-01;2866.39
2857;7953;9874;ATRASO_30;2021-05-26;1903.2
2858;7953;9874;ATRASO_60;2021-06-25;1522.56
2859;7953;9874;CALOTE;2021-08-24;761.28
2860;9059;9881;ATRASO_90;2024-07-30;1523.2
2861;9341;9882;ATRASO_30;2023-01-24;11328.65
2862;9341;9882;ATRASO_60;2023-02-23;9062.92
2863;9341;9882;ATRASO_90;2023-03-25;6797.19
2864;9341;9882;CALOTE;2023-04-24;4531.46
2865;2536;9894;ATRASO_30;2023-12-14;3116.8
2866;2536;9894;ATRASO_60;2024-01-13;2493.44
2867;2536;9894;ATRASO_90;2024-02-12;1870.08
2868;2934;9895;ATRASO_30;2023-08-26;5329.4
2869;2934;9895;ATRASO_60;2023-09-25;4263.52
2870;2934;9895;CALOTE;2023-11-24;2131.76
2871;8408;9923;ATRASO_30;2021-05-12;1299.01
2872;8408;9923;ATRASO_60;2021-06-11;1039.21
2873;8408;9923;ATRASO_90;2021-07-11;779.41
2874;1418;9927;ATRASO_30;2022-09-27;6821.87
2875;1418;9927;ATRASO_60;2022-10-27;5457.5
2876;1418;9927;CALOTE;2022-12-26;2728.75
2877;823;9930;ATRASO_90;2023-04-15;4204.55
2878;823;9930;CALOTE;2023-05-15;2803.03
2879;5665;9949;ATRASO_30;2022-01-25;3842.11
2880;5665;9949;ATRASO_60;2022-02-24;3073.69
2881;5665;9949;ATRASO_90;2022-03-26;2305.27
2882;5665;9949;CALOTE;2022-04-25;1536.84
2883;4404;9959;ATRASO_30;2023-10-25;3649.03
2884;4404;9959;ATRASO_60;2023-11-24;2919.22
2885;8850;9970;ATRASO_30;2022-10-16;5051.29
2886;8850;9970;ATRASO_60;2022-11-15;4041.03
2887;8850;9970;CALOTE;2023-01-14;2020.52
2888;1812;9975;ATRASO_60;2023-02-18;2192.74
2889;1812;9975;ATRASO_90;2023-03-20;1644.55
2890;1812;9975;CALOTE;2023-04-19;1096.37
2891;1930;10005;ATRASO_30;2022-04-04;893.16
2892;1930;10005;ATRASO_90;2022-06-03;535.9
2893;4849;10020;ATRASO_30;2024-07-01;7840.0
2894;4849;10020;ATRASO_60;2024-07-31;6272.0
2895;4849;10020;ATRASO_90;2024-08-30;4704.0
2896;4849;10020;CALOTE;2024-09-29;3136.0
2897;3477;10029;ATRASO_30;2023-01-11;4178.4
2898;3477;10029;ATRASO_60;2023-02-10;3342.72
2899;3477;10029;ATRASO_90;2023-03-12;2507.04
2900;3477;10029;CALOTE;2023-04-11;1671.36
2901;7213;10031;ATRASO_60;2022-07-17;1165.72
2902;7213;10031;CALOTE;2022-09-15;582.86
2903;608;10053;ATRASO_30;2022-07-16;1649.69
2904;608;10053;ATRASO_90;2022-09-14;989.81
2905;608;10053;CALOTE;2022-10-14;659.88
2906;5572;10073;ATRASO_90;2024-07-08;398.56
2907;5572;10073;CALOTE;2024-08-07;265.7
2908;4620;10082;ATRASO_30;2021-07-20;1799.94
2909;4620;10082;CALOTE;2021-10-18;719.98
2910;4258;10090;ATRASO_30;2024-02-09;7514.14
2911;4258;10090;ATRASO_90;2024-04-09;4508.48
2912;4258;10090;CALOTE;2024-05-09;3005.66
2913;5238;10103;ATRASO_30;2022-02-20;5861.16
2914;5238;10103;CALOTE;2022-05-21;2344.46
2915;1403;10119;ATRASO_60;2021-04-24;5196.39
2916;1403;10119;ATRASO_90;2021-05-24;3897.29
2917;1403;10119;CALOTE;2021-06-23;2598.2
2918;984;10136;ATRASO_60;2023-05-08;3243.74
2919;984;10136;CALOTE;2023-07-07;1621.87
2920;1546;10137;ATRASO_30;2023-09-15;7235.91
2921;1546;10137;ATRASO_60;2023-10-15;5788.73
2922;1546;10137;CALOTE;2023-12-14;2894.36
2923;6022;10139;ATRASO_60;2021-08-25;6390.5
2924;6022;10139;ATRASO_90;2021-09-24;4792.88
2925;7136;10154;CALOTE;2023-03-05;2920.85
2926;7527;10156;ATRASO_30;2022-04-11;6161.5
2927;7527;10156;ATRASO_90;2022-06-10;3696.9
2928;248;10170;ATRASO_30;2024-04-14;13530.75
2929;248;10170;CALOTE;2024-07-13;5412.3
2930;86;10171;ATRASO_30;2024-11-14;1266.53
2931;86;10171;CALOTE;2025-02-12;506.61
2932;5778;10206;ATRASO_60;2022-04-25;3036.95
2933;5778;10206;ATRASO_90;2022-05-25;2277.71
2934;5778;10206;CALOTE;2022-06-24;1518.48
2935;6621;10228;ATRASO_60;2021-03-04;526.86
2936;6621;10228;CALOTE;2021-05-03;263.43
2937;4687;10246;ATRASO_60;2023-06-22;3502.14
2938;4687;10246;ATRASO_90;2023-07-22;2626.6
2939;4687;10246;CALOTE;2023-08-21;1751.07
2940;6795;10259;ATRASO_30;2023-06-28;5699.37
2941;6795;10259;CALOTE;2023-09-26;2279.75
2942;2750;10287;CALOTE;2024-03-14;1769.78
2943;4725;10295;ATRASO_30;2023-10-05;7410.62
2944;4725;10295;ATRASO_60;2023-11-04;5928.5
2945;4725;10295;ATRASO_90;2023-12-04;4446.37
2946;4725;10295;CALOTE;2024-01-03;2964.25
2947;3329;10314;ATRASO_30;2023-08-31;3043.05
2948;3329;10314;CALOTE;2023-11-29;1217.22
2949;6413;10331;ATRASO_30;2023-10-28;3139.59
2950;6413;10331;ATRASO_90;2023-12-27;1883.75
2951;6413;10331;CALOTE;2024-01-26;1255.84
2952;8617;10335;ATRASO_60;2021-07-19;1557.42
2953;8617;10335;CALOTE;2021-09-17;778.71
2954;3895;10339;ATRASO_30;2021-07-12;18278.37
2955;3895;10339;CALOTE;2021-10-10;7311.35
2956;3805;10355;ATRASO_30;2024-04-26;7153.6
2957;3805;10355;ATRASO_60;2024-05-26;5722.88
2958;3805;10355;CALOTE;2024-07-25;2861.44
2959;9334;10361;ATRASO_30;2021-03-06;1063.71
2960;9334;10361;ATRASO_60;2021-04-05;850.97
2961;9334;10361;ATRASO_90;2021-05-05;638.23
2962;9334;10361;CALOTE;2021-06-04;425.48
2963;4262;10369;CALOTE;2024-08-29;3129.61
2964;8563;10370;ATRASO_60;2024-04-26;6149.89
2965;8563;10370;CALOTE;2024-06-25;3074.94
2966;1397;10371;ATRASO_30;2024-10-24;4153.82
2967;1397;10371;CALOTE;2025-01-22;1661.53
2968;3477;10378;ATRASO_30;2021-12-30;6799.71
2969;3477;10378;ATRASO_60;2022-01-29;5439.77
2970;3477;10378;ATRASO_90;2022-02-28;4079.83
2971;872;10403;ATRASO_30;2024-11-16;7545.79
2972;872;10403;ATRASO_90;2025-01-15;4527.47
2973;872;10403;CALOTE;2025-02-14;3018.32
2974;5554;10404;ATRASO_30;2022-10-05;11433.75
2975;5554;10404;ATRASO_60;2022-11-04;9147.0
2976;5554;10404;CALOTE;2023-01-03;4573.5
2977;6985;10421;ATRASO_30;2023-09-21;728.08
2978;6985;10421;ATRASO_60;2023-10-21;582.46
2979;6985;10421;CALOTE;2023-12-20;291.23
2980;5591;10462;ATRASO_30;2023-05-11;6834.27
2981;5591;10462;ATRASO_60;2023-06-10;5467.42
2982;5591;10462;ATRASO_90;2023-07-10;4100.56
2983;5591;10462;CALOTE;2023-08-09;2733.71
2984;9242;10468;ATRASO_60;2021-05-31;4534.14
2985;9242;10468;ATRASO_90;2021-06-30;3400.6
2986;5539;10477;ATRASO_30;2023-07-02;1688.17
2987;5539;10477;ATRASO_60;2023-08-01;1350.54
2988;5539;10477;ATRASO_90;2023-08-31;1012.9
2989;5539;10477;CALOTE;2023-09-30;675.27
2990;1229;10482;ATRASO_60;2022-05-23;6335.29
2991;1229;10482;ATRASO_90;2022-06-22;4751.47
2992;6173;10490;ATRASO_30;2023-02-18;1099.47
2993;6173;10490;ATRASO_60;2023-03-20;879.58
2994;6173;10490;CALOTE;2023-05-19;439.79
2995;8934;10494;CALOTE;2021-06-12;2505.08
2996;255;10499;ATRASO_30;2021-06-22;12447.3
2997;255;10499;ATRASO_90;2021-08-21;7468.38
2998;255;10499;CALOTE;2021-09-20;4978.92
2999;7212;10506;ATRASO_30;2021-03-01;594.2
3000;7212;10506;ATRASO_90;2021-04-30;356.52
3001;7212;10506;CALOTE;2021-05-30;237.68
3002;5166;10509;ATRASO_30;2023-01-17;5712.91
3003;5166;10509;ATRASO_60;2023-02-16;4570.33
3004;5166;10509;ATRASO_90;2023-03-18;3427.75
3005;5166;10509;CALOTE;2023-04-17;2285.16
3006;5118;10516;ATRASO_30;2025-01-24;6682.46
3007;5118;10516;ATRASO_60;2025-02-23;5345.97
3008;5118;10516;ATRASO_90;2025-03-25;4009.48
3009;5118;10516;CALOTE;2025-04-24;2672.98
3010;6764;10529;ATRASO_30;2021-08-07;1374.02
3011;6764;10529;ATRASO_90;2021-10-06;824.41
3012;2530;10584;ATRASO_30;2022-05-23;4493.02
3013;2530;10584;ATRASO_60;2022-06-22;3594.42
3014;2530;10584;CALOTE;2022-08-21;1797.21
3015;7164;10591;ATRASO_60;2021-08-22;13930.64
3016;7164;10591;ATRASO_90;2021-09-21;10447.98
3017;7164;10591;CALOTE;2021-10-21;6965.32
3018;5261;10630;ATRASO_30;2021-11-28;3995.53
3019;5261;10630;ATRASO_90;2022-01-27;2397.32
3020;5261;10630;CALOTE;2022-02-26;1598.21
3021;1078;10634;ATRASO_90;2025-02-08;4302.7
3022;1078;10634;CALOTE;2025-03-10;2868.46
3023;7775;10653;ATRASO_60;2021-05-21;4159.95
3024;7775;10653;ATRASO_90;2021-06-20;3119.96
3025;7775;10653;CALOTE;2021-07-20;2079.98
3026;14;10655;ATRASO_30;2022-06-23;1941.06
3027;14;10655;ATRASO_60;2022-07-23;1552.85
3028;14;10655;ATRASO_90;2022-08-22;1164.64
3029;14;10655;CALOTE;2022-09-21;776.42
3030;3048;10660;ATRASO_60;2023-03-25;4537.44
3031;3048;10660;ATRASO_90;2023-04-24;3403.08
3032;3048;10660;CALOTE;2023-05-24;2268.72
3033;7060;10669;ATRASO_30;2021-04-06;2114.66
3034;7060;10669;CALOTE;2021-07-05;845.86
3035;6174;10675;ATRASO_60;2024-03-24;7702.77
3036;6174;10675;ATRASO_90;2024-04-23;5777.08
3037;6174;10675;CALOTE;2024-05-23;3851.38
3038;895;10690;ATRASO_30;2021-07-10;17918.3
3039;895;10690;ATRASO_60;2021-08-09;14334.64
3040;2267;10700;ATRASO_60;2024-08-22;7108.46
3041;2267;10700;ATRASO_90;2024-09-21;5331.34
3042;3050;10707;ATRASO_60;2021-04-11;6843.8
3043;3050;10707;ATRASO_90;2021-05-11;5132.85
3044;3050;10707;CALOTE;2021-06-10;3421.9
3045;8113;10712;ATRASO_30;2022-08-16;6233.81
3046;8113;10712;ATRASO_90;2022-10-15;3740.29
3047;8113;10712;CALOTE;2022-11-14;2493.52
3048;1045;10736;ATRASO_60;2021-11-07;3361.35
3049;1045;10736;ATRASO_90;2021-12-07;2521.01
3050;1045;10736;CALOTE;2022-01-06;1680.68
3051;1331;10750;ATRASO_30;2023-04-30;1707.86
3052;1331;10750;ATRASO_60;2023-05-30;1366.29
3053;1331;10750;CALOTE;2023-07-29;683.14
3054;8330;10753;ATRASO_30;2024-08-31;5723.14
3055;8330;10753;ATRASO_60;2024-09-30;4578.51
3056;8330;10753;ATRASO_90;2024-10-30;3433.88
3057;8330;10753;CALOTE;2024-11-29;2289.26
3058;374;10758;ATRASO_30;2023-01-02;5776.1
3059;374;10758;CALOTE;2023-04-02;2310.44
3060;502;10760;ATRASO_30;2022-08-22;7596.25
3061;502;10760;ATRASO_60;2022-09-21;6077.0
3062;502;10760;ATRASO_90;2022-10-21;4557.75
3063;37;10773;ATRASO_60;2021-09-30;12833.9
3064;37;10773;ATRASO_90;2021-10-30;9625.42
3065;37;10773;CALOTE;2021-11-29;6416.95
3066;936;10778;ATRASO_30;2023-01-14;1469.87
3067;936;10778;ATRASO_60;2023-02-13;1175.9
3068;936;10778;ATRASO_90;2023-03-15;881.92
3069;936;10778;CALOTE;2023-04-14;587.95
3070;5325;10786;ATRASO_60;2022-09-13;4620.41
3071;5325;10786;ATRASO_90;2022-10-13;3465.31
3072;5325;10786;CALOTE;2022-11-12;2310.2
3073;2386;10794;ATRASO_30;2024-12-16;5705.04
3074;2386;10794;ATRASO_60;2025-01-15;4564.03
3075;2386;10794;ATRASO_90;2025-02-14;3423.02
3076;2386;10794;CALOTE;2025-03-16;2282.02
3077;4708;10799;ATRASO_60;2023-02-10;1024.69
3078;4708;10799;CALOTE;2023-04-11;512.34
3079;318;10812;ATRASO_30;2024-04-24;1594.93
3080;318;10812;ATRASO_60;2024-05-24;1275.94
3081;318;10812;ATRASO_90;2024-06-23;956.96
3082;318;10812;CALOTE;2024-07-23;637.97
3083;324;10821;ATRASO_90;2023-11-14;2535.07
3084;4748;10824;ATRASO_30;2023-01-16;3512.1
3085;4748;10824;ATRASO_60;2023-02-15;2809.68
3086;4748;10824;ATRASO_90;2023-03-17;2107.26
3087;216;10848;ATRASO_30;2021-04-24;3505.29
3088;216;10848;ATRASO_90;2021-06-23;2103.17
3089;216;10848;CALOTE;2021-07-23;1402.12
3090;7327;10858;ATRASO_30;2022-12-21;3852.17
3091;7327;10858;ATRASO_60;2023-01-20;3081.74
3092;7327;10858;ATRASO_90;2023-02-19;2311.3
3093;7327;10858;CALOTE;2023-03-21;1540.87
3094;8978;10862;ATRASO_30;2021-08-19;5178.85
3095;8978;10862;ATRASO_60;2021-09-18;4143.08
3096;8978;10862;ATRASO_90;2021-10-18;3107.31
3097;3264;10866;ATRASO_30;2024-01-27;5679.34
3098;3264;10866;ATRASO_60;2024-02-26;4543.47
3099;3264;10866;ATRASO_90;2024-03-27;3407.6
3100;7675;10869;ATRASO_30;2022-07-08;4735.25
3101;7675;10869;ATRASO_60;2022-08-07;3788.2
3102;7675;10869;ATRASO_90;2022-09-06;2841.15
3103;7675;10869;CALOTE;2022-10-06;1894.1
3104;3178;10904;ATRASO_30;2024-03-03;6467.77
3105;3178;10904;ATRASO_90;2024-05-02;3880.66
3106;3227;10922;ATRASO_60;2023-04-03;5026.17
3107;3227;10922;ATRASO_90;2023-05-03;3769.63
3108;3227;10922;CALOTE;2023-06-02;2513.08
3109;2910;10955;ATRASO_30;2021-06-14;5201.61
3110;2910;10955;ATRASO_90;2021-08-13;3120.97
3111;2910;10955;CALOTE;2021-09-12;2080.64
3112;6992;10966;ATRASO_30;2025-01-24;11162.02
3113;6992;10966;ATRASO_90;2025-03-25;6697.21
3114;6992;10966;CALOTE;2025-04-24;4464.81
3115;4276;10970;ATRASO_30;2024-06-13;7293.8
3116;4276;10970;ATRASO_60;2024-07-13;5835.04
3117;4276;10970;ATRASO_90;2024-08-12;4376.28
3118;4276;10970;CALOTE;2024-09-11;2917.52
3119;5523;10985;ATRASO_60;2023-05-20;6197.56
3120;8956;10989;ATRASO_30;2021-10-29;4898.19
3121;8956;10989;ATRASO_60;2021-11-28;3918.55
3122;3494;10992;ATRASO_60;2022-09-29;1177.89
3123;3494;10992;ATRASO_90;2022-10-29;883.42
3124;3494;10992;CALOTE;2022-11-28;588.94
3125;9969;10997;ATRASO_30;2023-09-17;7728.78
3126;9969;10997;ATRASO_90;2023-11-16;4637.27
3127;9969;10997;CALOTE;2023-12-16;3091.51
3128;2383;11006;ATRASO_30;2022-11-18;2080.75
3129;2383;11006;CALOTE;2023-02-16;832.3
3130;5721;11007;ATRASO_60;2022-11-13;4390.7
3131;5721;11007;ATRASO_90;2022-12-13;3293.02
3132;5721;11007;CALOTE;2023-01-12;2195.35
3133;9139;11011;ATRASO_30;2024-08-22;4266.7
3134;9139;11011;CALOTE;2024-11-20;1706.68
3135;6790;11031;ATRASO_30;2023-08-07;3336.12
3136;6790;11031;ATRASO_60;2023-09-06;2668.9
3137;6790;11031;ATRASO_90;2023-10-06;2001.67
3138;5804;11038;ATRASO_30;2024-12-03;3035.75
3139;5804;11038;ATRASO_60;2025-01-02;2428.6
3140;5804;11038;ATRASO_90;2025-02-01;1821.45
3141;5804;11038;CALOTE;2025-03-03;1214.3
3142;5372;11049;ATRASO_30;2021-12-12;3138.44
3143;5372;11049;ATRASO_60;2022-01-11;2510.75
3144;5372;11049;ATRASO_90;2022-02-10;1883.06
3145;5372;11049;CALOTE;2022-03-12;1255.38
3146;9961;11052;ATRASO_30;2023-11-26;1692.34
3147;9961;11052;ATRASO_60;2023-12-26;1353.87
3148;9961;11052;ATRASO_90;2024-01-25;1015.4
3149;9961;11052;CALOTE;2024-02-24;676.94
3150;4818;11063;ATRASO_60;2023-12-14;7799.65
3151;4818;11063;CALOTE;2024-02-12;3899.82
3152;7742;11078;ATRASO_60;2024-10-14;1202.81
3153;7742;11078;ATRASO_90;2024-11-13;902.11
3154;7742;11078;CALOTE;2024-12-13;601.4
3155;6448;11091;ATRASO_60;2021-07-19;2179.26
3156;6448;11091;ATRASO_90;2021-08-18;1634.45
3157;6448;11091;CALOTE;2021-09-17;1089.63
3158;6792;11101;ATRASO_30;2021-07-17;6061.46
3159;6792;11101;ATRASO_90;2021-09-15;3636.88
3160;2163;11107;ATRASO_30;2023-10-06;4542.68
3161;2163;11107;CALOTE;2024-01-04;1817.07
3162;1956;11113;ATRASO_30;2024-08-11;3396.28
3163;1956;11113;ATRASO_60;2024-09-10;2717.02
3164;1956;11113;ATRASO_90;2024-10-10;2037.77
3165;1956;11113;CALOTE;2024-11-09;1358.51
3166;4503;11118;ATRASO_30;2023-07-16;18708.78
3167;4503;11118;ATRASO_90;2023-09-14;11225.27
3168;4503;11118;CALOTE;2023-10-14;7483.51
3169;8681;11123;ATRASO_90;2023-01-20;4594.84
3170;8681;11123;CALOTE;2023-02-19;3063.23
3171;3180;11148;ATRASO_60;2022-02-06;3651.66
3172;3180;11148;ATRASO_90;2022-03-08;2738.75
3173;3180;11148;CALOTE;2022-04-07;1825.83
3174;6107;11149;ATRASO_30;2022-02-27;1730.61
3175;6107;11149;ATRASO_60;2022-03-29;1384.49
3176;6107;11149;ATRASO_90;2022-04-28;1038.37
3177;7563;11159;ATRASO_30;2024-07-04;17592.55
3178;7563;11159;ATRASO_60;2024-08-03;14074.04
3179;7563;11159;ATRASO_90;2024-09-02;10555.53
3180;3092;11175;ATRASO_60;2021-06-24;2146.13
3181;3092;11175;CALOTE;2021-08-23;1073.06
3182;6986;11181;ATRASO_60;2023-02-23;3846.58
3183;6986;11181;ATRASO_90;2023-03-25;2884.93
3184;6986;11181;CALOTE;2023-04-24;1923.29
3185;1918;11183;ATRASO_60;2022-07-17;1095.05
3186;1918;11183;ATRASO_90;2022-08-16;821.29
3187;4263;11192;ATRASO_30;2023-12-30;4161.51
3188;4263;11192;ATRASO_60;2024-01-29;3329.21
3189;4263;11192;ATRASO_90;2024-02-28;2496.91
3190;4263;11192;CALOTE;2024-03-29;1664.6
3191;492;11193;ATRASO_30;2021-05-18;6039.12
3192;492;11193;ATRASO_60;2021-06-17;4831.3
3193;492;11193;ATRASO_90;2021-07-17;3623.47
3194;492;11193;CALOTE;2021-08-16;2415.65
3195;4853;11195;ATRASO_30;2021-02-03;5163.11
3196;4853;11195;ATRASO_90;2021-04-04;3097.87
3197;5237;11198;ATRASO_60;2021-04-08;4641.14
3198;5237;11198;ATRASO_90;2021-05-08;3480.86
3199;5237;11198;CALOTE;2021-06-07;2320.57
3200;5075;11204;ATRASO_60;2024-04-03;573.03
3201;5075;11204;ATRASO_90;2024-05-03;429.77
3202;8362;11214;ATRASO_30;2021-04-23;4713.46
3203;8362;11214;ATRASO_60;2021-05-23;3770.77
3204;8362;11214;ATRASO_90;2021-06-22;2828.08
3205;8362;11214;CALOTE;2021-07-22;1885.38
3206;4866;11218;ATRASO_30;2023-05-14;7617.33
3207;4866;11218;ATRASO_60;2023-06-13;6093.86
3208;4866;11218;ATRASO_90;2023-07-13;4570.4
3209;4866;11218;CALOTE;2023-08-12;3046.93
3210;3677;11222;ATRASO_30;2022-12-16;7789.09
3211;3677;11222;ATRASO_60;2023-01-15;6231.27
3212;3677;11222;ATRASO_90;2023-02-14;4673.45
3213;3677;11222;CALOTE;2023-03-16;3115.64
3214;8360;11225;ATRASO_60;2022-06-04;3418.97
3215;8360;11225;ATRASO_90;2022-07-04;2564.23
3216;8360;11225;CALOTE;2022-08-03;1709.48
